file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfReturns.java,com.github.mauricioaniche.ck.metric.NumberOfReturns,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,11,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfReturns.java,com.github.mauricioaniche.ck.metric.NumberOfReturns,visit/1[com.github.mauricioaniche.ck.metric.ReturnStatement],false,16,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfReturns.java,com.github.mauricioaniche.ck.metric.NumberOfReturns,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,21,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfStringLiterals.java,com.github.mauricioaniche.ck.metric.NumberOfStringLiterals,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,16,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfStringLiterals.java,com.github.mauricioaniche.ck.metric.NumberOfStringLiterals,visit/1[com.github.mauricioaniche.ck.metric.StringLiteral],false,11,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfStringLiterals.java,com.github.mauricioaniche.ck.metric.NumberOfStringLiterals,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,21,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfTryCatches.java,com.github.mauricioaniche.ck.metric.NumberOfTryCatches,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,16,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfTryCatches.java,com.github.mauricioaniche.ck.metric.NumberOfTryCatches,visit/1[com.github.mauricioaniche.ck.metric.TryStatement],false,11,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfTryCatches.java,com.github.mauricioaniche.ck.metric.NumberOfTryCatches,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,22,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfVariables.java,com.github.mauricioaniche.ck.metric.NumberOfVariables,visit/1[com.github.mauricioaniche.ck.metric.VariableDeclarationFragment],false,15,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfVariables.java,com.github.mauricioaniche.ck.metric.NumberOfVariables,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,11,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfVariables.java,com.github.mauricioaniche.ck.metric.NumberOfVariables,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,20,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\RFC.java,com.github.mauricioaniche.ck.metric.RFC,visit/1[com.github.mauricioaniche.ck.metric.SuperMethodInvocation],false,17,2,1,2,4,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\RFC.java,com.github.mauricioaniche.ck.metric.RFC,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],false,12,2,1,2,4,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\RFC.java,com.github.mauricioaniche.ck.metric.RFC,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,28,1,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\RFC.java,com.github.mauricioaniche.ck.metric.RFC,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,23,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\TightClassCohesion.java,com.github.mauricioaniche.ck.metric.TightClassCohesion,"getIndirectConnections/2[com.github.mauricioaniche.ck.CKClassResult,java.util.Set<com.github.mauricioaniche.ck.metric.ImmutablePair<java.lang.String,java.lang.String>>]",false,65,4,5,17,20,1,6,2,17,1,1,4,0,0,0,0,0,4,0,1,0,0,2,17,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\TightClassCohesion.java,com.github.mauricioaniche.ck.metric.TightClassCohesion,"extractConnections/3[java.lang.String,java.util.Set<java.lang.String>,java.util.HashMap<java.lang.String,java.util.Set<java.lang.String>>]",false,98,1,2,9,9,1,2,3,9,1,0,1,0,0,0,0,0,1,0,1,0,0,1,8,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\TightClassCohesion.java,com.github.mauricioaniche.ck.metric.TightClassCohesion,getDirectConnections/1[com.github.mauricioaniche.ck.CKClassResult],false,22,4,7,14,23,1,5,1,14,1,1,4,0,0,0,0,1,5,0,3,0,0,0,22,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\TightClassCohesion.java,com.github.mauricioaniche.ck.metric.TightClassCohesion,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,114,3,2,7,13,0,3,1,7,2,3,0,0,0,2,0,4,3,5,1,0,0,0,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\TightClassCohesion.java,com.github.mauricioaniche.ck.metric.TightClassCohesion,collectAccessedFields/1[com.github.mauricioaniche.ck.CKMethodResult],false,49,1,3,4,9,1,3,1,4,0,0,1,1,0,0,0,0,3,0,2,0,0,0,14,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\VariableOrParameterUsageCount.java,com.github.mauricioaniche.ck.metric.VariableOrParameterUsageCount,VariableOrParameterUsageCount/0,true,17,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\VariableOrParameterUsageCount.java,com.github.mauricioaniche.ck.metric.VariableOrParameterUsageCount,visit/1[com.github.mauricioaniche.ck.metric.VariableDeclarationFragment],false,27,1,1,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\VariableOrParameterUsageCount.java,com.github.mauricioaniche.ck.metric.VariableOrParameterUsageCount,visit/1[com.github.mauricioaniche.ck.metric.SimpleName],false,36,1,3,6,7,0,1,1,6,0,0,0,0,0,0,0,2,1,1,2,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\VariableOrParameterUsageCount.java,com.github.mauricioaniche.ck.metric.VariableOrParameterUsageCount,visit/1[com.github.mauricioaniche.ck.metric.SingleVariableDeclaration],false,32,1,1,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\VariableOrParameterUsageCount.java,com.github.mauricioaniche.ck.metric.VariableOrParameterUsageCount,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,23,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,endVisit/1[com.github.mauricioaniche.ck.metric.ForStatement],false,108,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.SwitchCase],false,63,2,2,4,6,0,0,1,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,endVisit/1[com.github.mauricioaniche.ck.metric.IfStatement],false,138,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,endVisit/1[com.github.mauricioaniche.ck.metric.MethodDeclaration],false,143,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,endVisit/1[com.github.mauricioaniche.ck.metric.WhileStatement],false,128,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.Initializer],false,91,2,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,190,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,increaseCCFromExpression/1[com.github.mauricioaniche.ck.metric.Expression],false,147,2,3,6,14,2,3,1,6,3,2,0,1,0,0,6,1,3,2,1,0,0,0,13,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.EnhancedForStatement],false,34,2,1,3,4,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.DoStatement],false,49,2,1,3,4,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,increaseCc/0,false,181,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,195,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,endVisit/1[com.github.mauricioaniche.ck.metric.EnhancedForStatement],false,113,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.InfixExpression],false,73,3,3,4,16,0,1,1,4,1,2,0,0,0,0,0,0,1,0,2,1,0,0,10,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,endVisit/1[com.github.mauricioaniche.ck.metric.SwitchCase],false,133,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.MethodDeclaration],false,20,2,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.ForStatement],false,27,2,1,3,4,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.IfStatement],false,101,2,1,3,4,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,increaseCc/1[int],false,185,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.CatchClause],false,97,2,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,endVisit/1[com.github.mauricioaniche.ck.metric.ConditionalExpression],false,118,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,containsIfTenary/1[com.github.mauricioaniche.ck.metric.Expression],false,166,5,4,4,14,4,2,1,4,1,0,0,0,0,0,0,0,2,0,1,0,0,0,11,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.WhileStatement],false,56,2,1,3,4,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,endVisit/1[com.github.mauricioaniche.ck.metric.DoStatement],false,123,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC,visit/1[com.github.mauricioaniche.ck.metric.ConditionalExpression],false,41,2,1,3,4,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\WMC.java,com.github.mauricioaniche.ck.metric.WMC$Anonymous1,(initializer 1),false,76,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\MetricsExecutor.java,com.github.mauricioaniche.ck.MetricsExecutor,"acceptAST/2[java.lang.String,com.github.mauricioaniche.ck.CompilationUnit]",false,30,4,3,6,16,0,2,2,6,0,0,1,0,1,0,2,0,2,2,2,0,0,0,19,1,3,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\MetricsExecutor.java,com.github.mauricioaniche.ck.MetricsExecutor,"MetricsExecutor/3[java.util.concurrent.Callable<java.util.List<com.github.mauricioaniche.ck.metric.ClassLevelMetric>>,java.util.concurrent.Callable<java.util.List<com.github.mauricioaniche.ck.metric.MethodLevelMetric>>,com.github.mauricioaniche.ck.CKNotifier]",true,21,3,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\ResultWriter.java,com.github.mauricioaniche.ck.ResultWriter,"ResultWriter/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean]",true,90,1,2,1,13,0,4,5,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,47,1,0,true
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\ResultWriter.java,com.github.mauricioaniche.ck.ResultWriter,printResult/1[com.github.mauricioaniche.ck.CKClassResult],false,112,2,5,86,14,0,0,1,86,0,0,3,0,0,0,0,0,0,0,3,0,0,0,33,1,0,true
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\ResultWriter.java,com.github.mauricioaniche.ck.ResultWriter,flushAndClose/0,false,202,0,2,2,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,1,0,true
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\Runner.java,com.github.mauricioaniche.ck.Runner$Anonymous1,notify/1[com.github.mauricioaniche.ck.CKClassResult],false,38,3,2,2,9,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\Runner.java,com.github.mauricioaniche.ck.Runner$Anonymous1,"notifyError/2[java.lang.String,java.lang.Exception]",false,48,0,1,2,4,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\Runner.java,com.github.mauricioaniche.ck.Runner,main/1[java.lang.String[]],false,9,4,6,6,32,0,6,1,6,0,0,0,1,0,0,5,10,9,0,1,1,0,0,49,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\DependencySorter.java,com.github.mauricioaniche.ck.util.DependencySorter,deriveAdjacencyMatrix/1[java.util.List<java.lang.Class<? extends T>>],false,48,2,3,16,5,1,7,1,16,0,0,0,2,0,0,0,2,2,0,0,0,0,6,12,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\DependencySorter.java,com.github.mauricioaniche.ck.util.DependencySorter,"topologicalSort/4[int,boolean[],boolean[][],java.util.Stack<java.lang.Integer>]",false,33,2,1,5,5,0,3,4,5,1,0,0,0,0,0,0,1,1,0,0,0,0,3,7,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\DependencySorter.java,com.github.mauricioaniche.ck.util.DependencySorter,sort/1[java.util.List<java.lang.Class<? extends T>>],false,14,2,3,8,7,1,5,1,8,2,1,1,1,0,0,0,1,4,0,2,0,0,1,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\FileUtils.java,com.github.mauricioaniche.ck.util.FileUtils,getAllDirs/1[java.lang.String],false,8,1,2,8,8,1,2,1,8,1,1,0,0,1,0,0,0,0,0,1,0,0,2,11,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\FileUtils.java,com.github.mauricioaniche.ck.util.FileUtils,getAllJars/1[java.lang.String],false,26,1,1,1,3,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,5,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\FileUtils.java,com.github.mauricioaniche.ck.util.FileUtils,"getAllFiles/2[java.lang.String,java.lang.String]",false,31,1,2,10,8,1,3,2,10,1,1,0,0,1,0,0,0,0,0,1,0,0,3,12,10,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\FileUtils.java,com.github.mauricioaniche.ck.util.FileUtils,getAllJavaFiles/1[java.lang.String],false,21,1,1,1,3,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,5,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\FileUtils.java,com.github.mauricioaniche.ck.util.FileUtils,isGitDir/1[java.lang.String],false,45,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,getMethodSignature/1[com.github.mauricioaniche.ck.util.IMethodBinding],false,87,2,4,4,11,1,3,1,4,1,1,1,1,0,0,0,2,3,0,2,0,0,0,14,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,getQualifiedMethodFullName/1[com.github.mauricioaniche.ck.util.IMethodBinding],false,48,2,2,4,7,1,1,1,4,1,2,0,1,0,0,2,0,2,2,1,0,0,0,11,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,getVariableName/1[java.util.List<com.github.mauricioaniche.ck.util.VariableDeclarationFragment>],false,147,1,2,7,4,2,1,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,formatSignature/1[java.util.List<java.lang.String>],false,135,0,4,3,4,1,1,1,3,0,0,0,0,0,3,7,3,1,0,0,0,0,0,5,10,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,getQualifiedMethodFullName/1[com.github.mauricioaniche.ck.util.SuperMethodInvocation],false,76,3,3,8,10,3,1,1,8,2,4,0,2,0,0,1,0,1,2,1,0,0,0,13,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,getQualifiedMethodFullName/1[com.github.mauricioaniche.ck.util.MethodInvocation],false,66,3,2,7,9,2,1,1,7,2,4,0,1,0,0,1,0,1,1,1,0,0,0,12,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,getMethodSignature/1[com.github.mauricioaniche.ck.util.MethodDeclaration],false,103,4,7,10,16,1,5,1,10,1,1,1,2,0,0,1,2,7,0,3,0,0,0,19,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,getQualifiedMethodFullName/1[com.github.mauricioaniche.ck.util.MethodDeclaration],false,57,2,2,5,7,2,1,1,5,2,2,0,1,0,0,1,0,1,1,1,0,0,0,10,9,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\util\JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,"getStartLine/2[com.github.mauricioaniche.ck.util.CompilationUnit,com.github.mauricioaniche.ck.util.MethodDeclaration]",false,21,2,2,3,3,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,9,0,true
